Date,11,14,21,22,23,31,32,33,41,42,43,51,53,54,55,56,57,58,61,62,63,71,72,73,74,81,82,83,91,92,101,102,103,104,111,112,113,114,121,122,123,124,131,132,133,134,135,136,141,142,151,152,161,162,163
1950-01-01,0.1170436,0.0578157,0.24772261,0.31014339,0.0658797,0.18055856,0.0363588,0.07428129,0.25834714,0.1915652,0.5501544,1.2400509,28.894948,0.17343758,0.1854731,0.1750007,0.1553429,0.1885831,66.9687966,0.170327,0.271773,1.5983249,0.157193,0.3184548,0.374105,0.7909147,0.168217,36.887787,0.9971596,0.4453937,0.36204,0.226824,0.339412,0.026121,0.0529723,0.0373269,0.0138743,0.0195003,0.1498255,0.001532,0.0579072,0.0406469,21.7733444,70.8738483,0.10028538,0.230172,2.684598,0.1451323,0.3881831,131.3407664,0.1446172,0.010775,0.3254419,0.109797,0.277419
1951-01-01,0.1160897,0.05660642,0.25619323,0.32382359,0.0669929,0.18274452,0.0360612,0.0743638,0.26276955,0.1919849,0.5505823,1.2482074,28.8961636,0.17503688,0.188496,0.1775929,0.1569986,0.1931332,66.98563299,0.170801,0.273767,1.6009771,0.157998,0.3210898,0.377366,0.8108146,0.170826,36.89222,0.9971353,0.4487092,0.366746,0.227898,0.344611,0.026888,0.054693,0.0378833,0.0140158,0.0201963,0.1516456,0.001525,0.0584357,0.0410579,21.8799303,70.8776724,0.10258018,0.2355,2.6874311,0.1486504,0.3941127,131.3440655,0.1469731,0.010754,0.3278161,0.110191,0.277913
1952-01-01,0.1154338,0.05550846,0.26491227,0.344515,0.067906,0.18626458,0.0358636,0.07477061,0.26737526,0.1925058,0.5512175,1.2569658,28.8970781,0.1768239,0.19164685,0.1798845,0.1587486,0.1977852,67.00723366,0.171661,0.286757,1.6037883,0.159107,0.3247358,0.381276,0.8305013,0.173326,36.896883,0.9971061,0.4512146,0.371546,0.228506,0.350337,0.02766,0.0564109,0.0382405,0.0142605,0.0202954,0.1533588,0.001516,0.0588661,0.0414719,21.9860284,70.8820964,0.10523245,0.2411292,2.6906725,0.1523637,0.4001623,131.3475635,0.1496299,0.010637,0.3298203,0.110494,0.278558
1953-01-01,0.1220356,0.05278332,0.26845036,0.31861567,0.0687197,0.18685516,0.0384958,0.07778204,0.27444201,0.1938667,1.1634139,1.2813987,28.8995055,0.17750881,0.19650556,0.1846429,0.161305,0.2059772,66.99768414,0.173446,0.293074,1.6125042,0.16132,0.3318801,0.38929,0.8670078,0.17894,36.90829,1.0068884,0.4577232,0.37994,0.229213,0.358278,0.028135,0.058937,0.0390961,0.0144092,0.0207914,0.1584012,0.001609,0.0597962,0.0424869,22.2172808,70.8902156,0.10787854,0.2502069,2.6952351,0.1590775,0.4070113,131.3504706,0.1564817,0.010417,0.3363358,0.111591,0.280714
1954-01-01,0.1289368,0.04990873,0.27292097,0.3257548,0.0698353,0.19339196,0.0408272,0.08174557,0.28578662,0.1954333,1.1659265,1.3059094,28.901834,0.1793913,0.20204344,0.1900143,0.164273,0.2142393,67.01425097,0.17516,0.299092,1.6213802,0.163258,0.3385653,0.446905,0.9037814,0.184771,36.919701,1.016788,0.4637184,0.388336,0.229711,0.366206,0.028904,0.0612651,0.0400515,0.0146569,0.0211954,0.1637536,0.001601,0.0604332,0.0439129,22.4470334,70.8980322,0.1117869,0.2597917,2.6997205,0.1652893,0.4144723,131.3533858,0.1635296,0.010096,0.3434543,0.1124,0.282964
1955-01-01,0.1356374,0.04770099,0.27823782,0.37599863,0.0707519,0.20780331,0.0433586,0.08602379,0.30257406,0.1971971,1.168243,1.3305163,28.9044631,0.18364994,0.20746116,0.1944986,0.1665403,0.2228954,67.06611037,0.176678,0.304608,1.629982,0.165491,0.3457766,0.455517,0.9401479,0.190198,36.931117,1.0263908,0.4698228,0.396838,0.230116,0.374438,0.029979,0.063893,0.0410068,0.0151086,0.0216955,0.168599,0.001693,0.0613692,0.0449279,22.677392,70.9062474,0.11631504,0.2691762,2.704206,0.1719102,0.4214464,131.356394,0.1704974,0.009575,0.3505659,0.113403,0.285113
1956-01-01,0.1422404,0.04488031,0.28335274,0.41721053,0.0716655,0.22058703,0.0458909,0.09045909,0.31837933,0.1986638,1.1705523,1.354731,28.9066945,0.18710819,0.21304394,0.1998757,0.1694029,0.2311583,67.11024103,0.178685,0.311535,12.509047,0.167622,0.3524889,0.463538,0.9769164,0.196222,36.942424,1.036364,0.4758223,0.405132,0.231123,0.38268,0.03075,0.0663171,0.0418633,0.0153583,0.0220925,0.1738523,0.001884,0.0623053,0.0459519,22.9073619,70.9142645,0.12062535,0.2782659,2.7086995,0.1783187,0.4284965,131.359498,0.1772763,0.009458,0.3578825,0.114509,0.28736
1957-01-01,0.1489414,0.04239791,0.28765133,0.41636932,0.0726821,0.22567215,0.0482232,0.09377878,0.32870404,0.2001295,1.1728706,1.3794387,28.9094218,0.1891592,0.21844072,0.2046542,0.172175,0.2397134,67.12026709,0.179699,0.317349,12.5180159,0.169556,0.3600143,0.472047,1.0137839,0.201951,36.954247,1.0461514,0.4821209,0.413241,0.23182,0.390604,0.031325,0.0690462,0.0427149,0.015607,0.0226925,0.1789998,0.001877,0.0633392,0.0470718,23.1379073,70.9221781,0.12415119,0.2877495,2.713289,0.1849382,0.4353675,131.3628102,0.1841551,0.008939,0.364098,0.115511,0.289614
1958-01-01,0.1556443,0.03980618,0.29197806,0.41243727,0.0737948,0.23030946,0.0508546,0.09735658,0.33852347,0.2014932,1.175184,1.4038487,28.911554,0.19077366,0.22363067,0.2097292,0.1748383,0.2481745,67.12818146,0.181618,0.323478,12.5267799,0.171692,0.3665195,0.480362,1.0500574,0.207573,36.965461,1.056036,0.4886213,0.421736,0.232127,0.398733,0.032097,0.0713713,0.0437672,0.0158547,0.0231966,0.1839522,0.001971,0.0639753,0.0482907,23.3679678,70.9302942,0.12760591,0.2971332,2.7177824,0.191351,0.4427275,131.3657154,0.191338,0.00862,0.3714135,0.116315,0.29197
1959-01-01,0.1622463,0.03712426,0.29629624,0.41708732,0.0746105,0.23629264,0.14400528,0.10137058,0.34925251,0.203063,1.1772947,1.4282614,28.9139785,0.19265247,0.22895388,0.2147069,0.1780057,0.2564325,67.14301224,0.183326,0.329202,12.5356528,0.174024,0.3736438,0.488876,1.0870199,0.213402,36.977488,1.0662296,0.4944287,0.430227,0.232636,0.406671,0.032963,0.0738983,0.0446237,0.0161045,0.0236907,0.1891995,0.001964,0.0650074,0.0494118,23.5980119,70.938414,0.13116285,0.306419,2.7218707,0.1978678,0.4493925,131.3688215,0.1982187,0.0084,0.3785231,0.117422,0.29422
1960-01-01,0.1723446,0.0347037,0.4108405,0.41675027,0.0757153,0.24637447,0.14472344,0.10760643,0.36600468,0.2054603,1.1807692,1.4671655,28.917587,0.19506576,0.23605777,0.2222408,0.183011,0.266802,103.67730338,0.1854576,0.3375159,12.5661661,0.1776343,0.3948609,0.5091751,1.3407806,0.2726026,37.0859483,1.086491,0.5251116,0.4488106,0.2492545,0.417667,0.0334833,0.0767226,0.047547,0.0164691,0.0242422,0.2005661,0.002156,0.0663013,0.0511872,23.9593501,70.9606675,0.1385568,0.329317,2.7278106,0.2131477,0.4910332,131.3723584,0.2075906,0.00798,0.4043099,0.2022016,0.2969514
1961-01-01,0.1760227,0.03497416,0.44225608,0.44731396,0.0765673,0.25136222,0.14088518,0.11068463,0.37384186,0.2062154,1.1820338,1.4869443,28.9202618,0.19774157,0.24149393,0.2270624,0.1858405,0.2762202,103.68276847,0.1871991,0.3430661,12.5450947,0.1779079,0.3998521,0.5171388,1.3955807,0.2840022,37.1092652,1.0985637,0.5307774,0.4574365,0.2543256,0.4241786,0.0348645,0.0793022,0.0481365,0.0166227,0.0246478,0.2055576,0.002247,0.0671973,0.0521944,24.2011143,70.9715026,0.14220716,0.3382391,2.7301728,0.2198249,0.5001955,131.3742241,0.2173222,0.007861,0.4127722,0.2137201,0.2984493
1962-01-01,0.179862,0.03526532,0.48414069,0.48775846,0.0773425,0.25872504,0.15502068,0.11433298,0.38324307,0.2072919,1.1830145,1.5076085,28.9221608,0.20093226,0.24711015,0.2325341,0.1889225,0.2851819,103.69690979,0.1889476,0.3485515,12.657686,0.1784891,0.4068709,0.5273285,1.4809397,0.3020192,37.1471642,1.1111657,0.5394562,0.4677162,0.262278,0.4309422,0.0356429,0.0819903,0.0490377,0.0168719,0.0252564,0.2114289,0.00234,0.067941,0.0531567,24.4495486,70.9839738,0.14797603,0.3482179,2.7326734,0.2278784,0.5144525,131.3760966,0.2272754,0.007843,0.4239029,0.238358,0.3000657
1963-01-01,0.1832337,0.03561413,0.49892682,0.49344276,0.0780762,0.27369808,0.16474305,0.11835147,0.39811589,0.2079239,1.184033,1.5265884,28.924567,0.20586185,0.25279001,0.2378533,0.1913746,0.2943886,103.70766734,0.190473,0.3538516,12.5853278,0.178742,0.4112853,0.5346183,1.5206595,0.3096817,37.1636432,1.1226857,0.5434225,0.4758898,0.26627,0.4377786,0.0367202,0.084653,0.0494544,0.0175177,0.0257591,0.2160202,0.002433,0.0686052,0.0541206,24.7262164,70.9937401,0.15554928,3.6963083,2.7351624,0.2339769,76.0117706,131.3781329,0.2369691,0.007823,0.4312531,0.2445729,0.3013417
1964-01-01,0.1865545,0.03580307,0.5168912,0.51724487,0.0788039,0.27154547,0.15480978,0.1208654,0.40051575,0.2085127,1.1850219,1.544956,28.926811,0.20726961,0.25843443,0.2425522,0.1946757,0.3036694,103.74772293,0.192192,0.3589832,94.453883,0.1793836,0.4163012,0.5426418,1.5695688,0.3192082,37.184611,1.132789,0.5487563,0.4843724,0.2705426,0.4440363,0.0380894,0.0872802,0.050194,0.0178705,0.0262574,0.2206249,0.002427,0.0691761,0.0549738,24.9542119,71.0038796,0.16057999,3.7039763,2.7371607,0.2400887,76.0204811,131.3801464,0.2465696,0.007903,0.4390931,0.2540779,0.302694
1965-01-01,0.1895422,0.03650798,0.51650758,0.47945243,0.0794029,0.29531211,0.15511119,0.12518562,0.42151893,0.2091589,1.1857421,2.1106563,28.6289517,0.21430767,0.26309618,0.246981,0.1969451,0.3124757,102.6553422,0.1938901,0.3642328,92.809454,0.1793929,0.4191144,0.5487757,1.5884776,0.3214975,36.5926471,1.1429189,0.5500171,0.4921678,0.2733722,0.4506725,0.0389614,0.0899756,0.0503155,0.0180158,0.026855,0.2242678,0.002619,0.0699902,0.0557593,24.8805271,70.0220468,0.16249537,3.7103199,2.7393424,0.2454354,74.7744648,129.2119211,0.2558421,0.007882,0.4445497,0.2525749,0.3039169
1966-01-01,0.1935413,0.03666481,0.54750571,0.55169114,0.0800703,0.28047675,0.16131753,0.12664438,0.41514033,0.2094759,1.186423,2.1313967,29.5809512,0.21147669,0.26886938,0.251733,0.1996677,0.3213645,106.17630632,0.1949963,0.3685693,97.7598817,0.178779,0.4245258,0.55583,1.6584521,0.3337215,38.5611267,1.159547,0.554436,0.5026452,0.2789412,0.4576568,0.0395783,0.0927848,0.0517427,0.0183402,0.0275698,0.2302492,0.002764,0.0702427,0.0576335,26.0749945,73.2041186,0.16858429,3.7200808,2.7404769,0.2522197,78.8061578,136.1935823,0.2659565,0.007677,0.4549864,0.2701935,0.3055007
1967-01-01,0.196431,0.03718871,0.55540454,0.52464073,0.080669,0.32385698,0.16587802,0.13299155,0.44965276,0.2097353,1.897925,2.1488435,29.9723387,0.22304194,0.2733267,0.2558488,0.2021312,0.3298998,107.69242524,0.195953,0.372537,99.876007,0.1775837,0.4273534,0.5606798,1.6934422,0.3378847,39.363899,1.1736131,0.5551823,0.5114252,0.2814231,0.4646659,0.0404874,0.0958803,0.0527877,0.0186569,0.0282714,0.2353645,0.002806,0.0704104,0.0595594,26.6839026,74.6396903,0.17022078,3.725937,2.7409158,0.2577543,80.4422269,139.0352358,0.2752673,0.00757,0.4619656,0.274571,0.3070723
1968-01-01,0.1998971,0.03738537,0.58446347,0.53508636,0.0813988,0.32831705,0.17851068,0.13562347,0.45658064,0.2099481,1.8983904,2.1681945,26.9139466,0.22501099,0.27935537,0.2856735,0.2042401,0.3386536,97.65329348,0.6309238,0.3767078,84.0650368,0.1764216,0.4320319,0.7094507,1.7551618,0.3486089,33.1284067,1.1890483,0.5591079,0.5212434,0.2860357,0.4714312,0.0411985,0.0987187,0.0538508,0.0190762,0.0289767,0.2407624,0.002949,0.0707336,0.0613574,23.8675906,64.4100434,0.17802612,3.7344795,2.7416987,0.2637058,67.5020362,116.5369284,0.2849366,0.447459,0.4713533,0.2896722,0.308484
1969-01-01,0.2039819,0.03782942,0.62205064,0.54820816,0.0821776,0.34626777,0.17124547,0.14011392,0.47358372,0.2104741,1.8991895,2.1896019,25.3657686,0.23044511,0.28465031,0.2903547,0.2070825,0.3478656,91.95185076,352.4720409,0.3811597,75.9265959,0.175814,0.4385594,0.7172233,1.8435565,0.3651455,29.9951353,1.2066819,0.565594,0.5326089,0.292968,0.4792434,0.0421199,0.1016289,0.0552411,0.0192997,0.0295937,0.2470854,0.003092,0.071014,0.063466,22.5851431,59.2229398,0.1818543,3.7448725,2.7424463,0.2716311,60.9362779,105.1187085,0.2950112,0.447352,0.4832218,0.3147068,0.3097703
1970-01-01,0.2078051,0.03811749,0.65502256,0.53245372,0.0829378,0.34752357,0.19288626,0.1430272,0.47863704,0.2106527,1.9000201,2.2099679,26.3754615,0.23138133,0.29012083,0.295276,0.2098184,0.3564246,95.68540219,378.5131413,0.3855403,81.1672537,0.1749842,0.4448796,0.7244038,1.9232533,0.379834,32.0781873,1.2227453,0.5714713,0.5433489,0.2988081,0.486754,0.0427343,0.1046092,0.0564922,0.0196219,0.0304034,0.2532686,0.003236,0.0713737,0.0655275,23.8333246,62.5847399,0.18866532,3.7543252,2.7434714,0.2786027,65.1996377,112.4904475,0.3048163,0.447144,0.4944299,0.3364196,0.3114282
1971-01-01,0.219467,0.03770997,0.70096299,0.56692611,0.0832391,0.34368442,0.18475551,0.14446888,0.48508202,0.2128231,1.9036666,2.2376249,28.2225576,0.23341709,0.29517033,0.3009571,0.214107,0.3689136,102.26988393,419.6740639,0.3902351,90.405316,0.1749852,0.4557611,0.7332179,2.6132744,0.4039856,35.7512951,1.2477592,0.5825871,0.5535583,0.3068864,0.4959274,0.0429623,0.108242,0.0581511,0.0198515,0.0307215,0.2642653,0.00348,0.0725172,0.0677677,25.8985105,68.5614582,0.19496138,3.7746983,2.7479878,0.2918896,72.7470011,125.5737625,0.3161924,0.447338,0.5095633,0.3671609,0.3143259
1972-01-01,0.2314481,0.03762261,0.72384126,0.54963191,0.0834236,0.34075747,0.1837478,0.14545398,0.49256707,0.2149212,1.9069441,2.2638668,31.48707379,0.23553746,0.2998047,0.3066372,0.2177229,0.3812977,114.45623074,480.2847989,0.3945466,107.1583849,0.1745906,0.4633104,0.7383773,2.6683429,0.4144738,42.4416802,1.2710482,0.5885189,0.5629563,0.3113974,0.5050157,0.043382,0.1119997,0.059335,0.0204853,0.031344,0.2743846,0.003523,0.0738798,0.0697505,29.4566851,79.485944,0.19989718,3.7943486,2.7520872,0.3035448,86.5665108,149.5767832,0.3275624,0.447431,0.521201,0.3779038,0.3172441
1973-01-01,0.2473521,0.0378949,0.95241642,0.60047095,0.0840935,0.37786768,0.1869953,0.15448875,0.53036039,0.2182724,1.9114297,2.3108047,31.0150303,0.24600235,0.30526634,0.3153827,0.2252393,0.3959368,112.73310139,484.8557618,0.4022975,104.8904267,0.1766139,0.4966306,0.7657247,3.1201818,0.5247552,41.6607919,1.3107354,0.6387814,0.5884783,0.3449794,0.5182809,0.0435579,0.1158555,0.0639504,0.0208331,0.0319172,0.2946963,0.003767,0.0757911,0.072878,29.4364906,77.9230472,0.20226672,3.8316119,2.7581593,0.329504,84.6183367,146.0604887,0.3416026,0.447424,0.5657468,0.5443242,0.3216736
1974-01-01,0.2550549,0.03720946,0.99268815,0.72668799,0.084203,0.38024816,0.18335231,0.15587527,0.53593973,0.2199096,1.9137841,2.3256335,27.74390104,0.24916429,0.3110178,0.318754,0.227708,0.4052846,100.59581921,400.3259573,0.4055062,87.7737112,0.1762367,0.5046287,0.7714482,3.1948783,0.5432337,74.7033459,1.3264025,0.6468035,0.5928627,0.3504567,0.5260955,0.0436073,0.1188623,0.0650074,0.0212414,0.0322547,0.3032033,0.003912,0.0768104,0.0745775,26.3018379,66.9201646,0.21942646,3.8374989,2.7603635,0.3376506,70.6804078,121.8333384,0.3500535,0.447716,0.5765589,0.5686144,0.3239003
1975-01-01,0.2604249,0.03728022,0.61205336,0.6588644,0.08392,0.37345358,0.18561239,0.14817426,0.53821327,0.220108,1.9146208,2.3166606,27.79790975,0.25378756,0.31269061,0.3191878,0.2257849,0.5003467,100.7781003,405.9164573,0.403906,88.0106827,0.1715477,0.462949,0.7350307,2.4612588,0.3563636,74.6463732,1.3198243,0.5637579,0.5715312,0.2974657,0.5275587,0.0439605,0.1216671,0.05907,0.0214448,0.0328038,0.2935992,0.003854,0.0764644,0.074365,26.427794,67.0939106,0.21984611,3.8270041,2.76241,0.3226237,70.8376651,122.2948939,0.3568235,0.447807,0.5219831,0.2681837,0.3244152
1976-01-01,0.2727263,0.03717318,0.72950098,0.8529016,0.0841894,0.39377918,0.18899349,0.15299194,0.56100064,0.2225935,1.9182002,2.3483237,28.34462577,0.26091999,0.31925418,0.3256451,0.2308846,0.5129345,102.89033174,423.6069863,0.409592,90.9806903,0.1721767,0.4818868,0.7498101,2.6927141,0.4121401,77.187865,1.3479543,0.5897511,0.5863293,0.3147548,0.5379648,0.0440864,0.1253969,0.0618869,0.0218814,0.0333201,0.3072828,0.003999,0.0778084,0.0766079,27.2999714,68.9556751,0.27871136,3.8499775,2.7666448,0.3393987,73.1941572,126.3281519,0.3685465,0.448,0.5472229,0.3499367,0.3275328
1977-01-01,0.2859514,0.03688829,0.81829553,0.90595922,0.0848022,0.4088688,0.18815149,0.15733754,0.58179085,0.2252846,1.921943,2.3819035,29.31198995,0.26757337,0.32618095,0.3332528,0.2361564,0.5267964,106.52699787,435.407115,0.4145208,95.8978141,0.1738901,0.4985015,0.7645233,2.8755056,0.4568301,81.537329,1.3753688,0.6117065,0.6027232,0.3291206,0.5509012,0.0446098,0.1275006,0.0635114,0.0218666,0.0334278,0.3193507,0.0041,0.0788127,0.0778101,28.6079804,72.1880264,0.28998042,3.8771169,2.7752945,0.358729,77.2963767,133.4036329,0.3809906,0.448168,0.5691212,0.4109207,0.3311475
1978-01-01,0.2985784,0.03705808,0.90827111,0.94721439,0.085079,0.41009745,0.18606699,0.18861435,0.59269815,0.227899,1.9257763,3.5559733,30.03182645,0.27070851,0.33139483,0.3413746,0.2415365,0.5402571,109.25413402,451.4970113,0.4198924,99.6731217,0.1756607,0.5142157,0.7781576,3.0398484,0.4962316,84.8681478,1.4017691,0.6311638,0.6185227,0.3421265,0.5640306,0.0454278,0.129443,0.0653337,0.0218493,0.0338312,0.330553,0.004202,0.0793696,0.0789316,29.6781196,74.6583523,0.29627491,3.9020703,2.7835288,0.3770866,80.425347,138.7994525,0.3932077,0.448638,0.5895078,0.4650843,0.3344145
1979-01-01,0.3133806,0.03712535,1.04343587,0.96812278,0.0858103,0.42542323,0.18898588,0.19371697,0.61456078,0.2312102,1.9451929,3.5985327,30.54573761,0.27740952,0.33814126,0.349938,0.2479066,0.5554893,111.21641422,473.1603308,0.4257145,102.3678801,0.177687,0.536757,0.7940068,3.3151816,0.563449,87.2592121,1.4346949,0.663875,0.6397283,0.3635018,0.5783229,0.045967,0.1319015,0.0677623,0.0218429,0.033858,0.3448139,0.004407,0.0806636,0.0806033,30.5993246,76.3926879,0.30405338,3.9345985,2.7927253,0.3997988,82.6323825,142.5651093,0.4068865,0.448905,0.6199998,0.5617384,0.3358817
1980-01-01,0.3286116,0.03749457,1.23446744,0.98613711,0.0864193,0.4512166,0.18721662,0.20169206,0.64448077,0.233984,1.9321887,3.6440244,31.66009222,0.28562926,0.34685665,0.3607096,0.2548738,0.5709592,115.39081114,486.823272,0.4336982,108.1018016,0.1814595,0.5671505,0.8241,3.7068767,0.6595266,92.3226259,1.4703199,0.7093195,0.6644786,0.3930174,0.5935386,0.0466173,0.1340999,0.0714287,0.021842,0.0340876,0.3617649,0.004608,0.081952,0.0824897,32.1243871,80.1043701,0.32276622,3.9708012,2.8017472,0.4263534,87.3467928,150.6513364,0.4206268,0.449173,0.6593357,0.704312,0.3422057
1981-01-01,0.3417946,0.03758561,1.4093714,0.94589893,0.0869875,0.47935343,0.19131585,0.20855391,0.67293682,0.2372969,1.9455542,3.6785825,32.38516003,0.29399192,0.35527604,0.367694,0.2614774,0.5846162,118.18395919,519.4706755,0.4397864,111.9870991,0.1838628,0.5935093,0.8450182,4.0465403,0.7442507,95.7042608,1.5015436,0.7482791,0.6861453,0.4188428,0.6075433,0.0470317,0.1360397,0.074486,0.0217224,0.0342894,0.3767086,0.004613,0.0830836,0.0838849,33.203768,82.5652419,0.34368932,3.9998212,2.8100814,0.4497777,90.4734492,155.9871148,0.4307844,0.449445,0.6943188,0.8289867,0.3443823
1982-01-01,0.3441593,0.03684698,1.11876736,1.06509618,0.0864435,0.46058775,0.22516119,0.20134404,0.66213205,0.2357464,1.9228468,3.656581,29.21972351,0.2945107,0.35593486,0.3660778,0.2590528,0.5896322,106.3640153,421.5440274,0.437377,95.2728529,0.1801987,0.5580782,0.8152239,3.4207105,0.588678,214.1808124,1.4901372,0.6795618,0.6662642,0.3739087,0.6113579,0.0475096,0.1368364,0.0692192,0.0218639,0.0342431,0.3665159,0.004617,0.0822624,0.0824504,29.9867372,71.9036525,0.34173702,3.9814035,2.8142094,0.4373552,76.9285407,132.6306492,0.4364526,0.45001,0.646696,0.5759581,0.3450028
1983-01-01,0.3545574,0.03770609,1.054309,1.08470952,0.0862579,0.53136696,0.22339563,0.20637941,0.71721476,0.237124,1.928633,3.6719441,30.64391892,0.31114768,0.36212698,0.3734349,0.2622478,0.6016166,111.64874987,474.5798492,0.4410505,102.7653575,0.1813416,0.559584,0.8218092,3.3410314,0.5669443,230.8323277,1.5073803,0.6731799,0.6752492,0.370699,0.6199812,0.0483905,0.1375785,0.0695397,0.0219299,0.0338061,0.366691,0.004716,0.0804899,0.0824591,31.5511622,76.6604761,0.3612905,4.0007629,2.822704,0.4471042,82.8985433,143.0055184,0.443402,0.449881,0.645639,0.5338853,0.349768
1984-01-01,0.3660958,0.03768529,1.11452203,1.10137468,0.0861814,0.5229989,0.23740741,0.20637616,0.71568277,0.2368394,1.9242823,3.6838316,31.44326506,0.30727604,0.36766085,0.3796418,0.2668305,0.6099846,114.33520005,482.6083009,0.4453914,106.48368,0.1808319,0.5726958,0.8245115,3.4546959,0.593852,239.5309653,1.5290434,0.6852127,0.6901038,0.3811874,0.6301502,0.048874,0.138029,0.0718639,0.0220012,0.0336687,0.371588,0.004919,0.0793258,0.082785,32.4709939,79.1376575,0.37563226,4.0249422,2.8316521,0.4626638,86.0084425,148.3905654,0.4444107,0.449751,0.6604624,0.569329,0.3476665
